Date,volatility
2000-09-05,0.016020528433049436
2000-09-06,0.0070961634415740394
2000-09-07,0.006222877491141148
2000-09-08,0.022784606590732157
2000-09-11,0.010766834470469468
2000-09-12,0.012526494523533376
2000-09-13,0.01116603272429554
2000-09-14,0.017952063763519266
2000-09-15,0.013327449470859395
2000-09-18,0.005925886381310544
2000-09-19,0.0016603638048519626
2000-09-20,0.02649540264499558
2000-09-21,0.010265557453278482
2000-09-22,0.014438186818877197
2000-09-25,0.01578486269118592
2000-09-26,0.00938568765346856
2000-09-27,0.007845827759514886
2000-09-28,0.015553310144220261
2000-09-29,0.037800314950072085
2000-10-02,0.0023707411118137245
2000-10-03,0.015799491609589735
2000-10-04,0.009272816730322247
2000-10-05,0.021442843749148108
2000-10-06,0.017382020454705126
