Date,IBEX_vol_model,SPX_vol_model,IBEX_RV,SPX_RV
2022-08-26,0.009689781376574402,0.029878015743144255,0.11425635674382809,0.203983795731526
2022-08-29,0.011162253614725457,0.018091732692514316,0.11474531947185619,0.20492926350253826
2022-08-30,0.011755535631583202,0.009419334611936258,0.1145039283084217,0.2071118195224037
2022-08-31,0.011361050131342174,0.005055720028908582,0.11838265228679412,0.1983695690660436
2022-09-01,0.012258592030343619,0.00822962938689479,0.12119875770854238,0.199245050895419
2022-09-02,0.012890177722522123,0.01896140138122548,0.13723859478327136,0.20149121342533036
2022-09-05,0.012365211415882205,0.005414074240218976,0.1287453800973424,0.20166137364942635
2022-09-06,0.012816998667083522,0.01599468347584768,0.1258343330078859,0.20164607322872258
2022-09-07,0.01250913700848478,0.01195827776048412,0.1237111840040073,0.19734603423632419
2022-09-08,0.01190633144790176,0.03401298992386446,0.12769351927260011,0.20005948435154552
2022-09-09,0.011386350583110227,0.02259300851539555,0.14094862566859936,0.19754665506399066
2022-09-12,0.01095000387936872,0.03103707230296596,0.16054634481119162,0.20174816490423805
2022-09-13,0.010580351234720344,0.02647748186995118,0.16258010851681204,0.24988733891857187
2022-09-14,0.012087440213958597,0.027900720843847142,0.16088242681539686,0.25119333547625733
2022-09-15,0.011650203357449634,0.019398456652252215,0.16219769826088767,0.25135448804247235
2022-09-16,0.011117942895272912,0.004853316295859346,0.16341401317301313,0.2496525981277776
2022-09-19,0.012126989004177854,0.008861068421203454,0.16299113586506128,0.24395488151953465
2022-09-20,0.011544509087340083,0.022768902390855376,0.16886175396301176,0.24572756870570694
2022-09-21,0.012854717241986158,0.004937826529562735,0.16896609740331145,0.2492461777652729
2022-09-22,0.012262427493184005,0.0013818159123985597,0.17293495802091052,0.23980246049356282
2022-09-23,0.013174063538344747,0.007617792565124496,0.18529410207197336,0.2196226376034414
2022-09-26,0.015654083693291427,0.0015117563468065314,0.1856118591408586,0.2204588271842232
2022-09-27,0.016003358073875894,0.005714662886832384,0.18639358327440908,0.2194099743617599
2022-09-28,0.01614378276573673,0.013892947286956408,0.1839888190333457,0.23469656026935978
2022-09-29,0.015364845419194636,0.035309900756714904,0.19143528241373506,0.24213990734502014
2022-09-30,0.01689574446243161,0.005571517982843696,0.18353285267902547,0.2441941212958057
2022-10-03,0.0160431663709123,0.0012094595271050345,0.19145668120672732,0.2663039385757664
2022-10-04,0.015278037936052062,0.04132418616078663,0.22551237751553072,0.29136091168702977
2022-10-05,0.014697735712930468,0.04590815041273028,0.23085971605791178,0.28191797657333395
2022-10-06,0.015774441275293857,0.014199707040236246,0.22939284722580947,0.28104224187761884
2022-10-07,0.0160168996808586,0.0058571569437695595,0.22135705715566598,0.2854426631530195
2022-10-10,0.01633782294941878,0.012217112120667548,0.20295120964744967,0.2790728582602429
2022-10-11,0.01584660345762326,0.008572724991751624,0.19908897599231096,0.24093351623033685
2022-10-12,0.015927924466678643,0.009528021329271169,0.20076133276636257,0.2391684254454374
2022-10-13,0.01662308353809912,0.012737518121735262,0.20768307147287618,0.2609785044508788
2022-10-14,0.015810848498525744,0.04140860558604618,0.20808052889764025,0.2710776342503091
2022-10-17,0.01500269905800186,0.008106817531767703,0.22917198418656273,0.2892583105482308
2022-10-18,0.014386590639569274,0.04190235288994642,0.22690574588168821,0.2917202388235404
2022-10-19,0.013695882365881637,0.02734325202386144,0.22692657984410827,0.2866546330238165
2022-10-20,0.013446683499659209,0.009475682805553318,0.22586952338607053,0.286499624755736
2022-10-21,0.012826063367952773,0.008107456455491827,0.2126287437379535,0.29258543592979364
2022-10-24,0.01376339426642939,0.0392375079053322,0.21849908888795144,0.2919346874309933
